start_time,end_time,text,speaker
00:06:42.139,00:06:45.139,But I'm going to put a little bit of freezing in.,UNKNOWN
00:06:45.139,00:06:47.139,So her pressure is coming down.,UNKNOWN
00:06:47.139,00:06:48.139,She's really sick.,UNKNOWN
00:06:48.139,00:06:53.139,"If you're having cystolic, if we can do a finger thoracostomy sooner rather than later.",UNKNOWN
00:06:53.139,00:07:02.139,"And then I, in size, I have sterile gloves and have scrubbed the patient.",UNKNOWN
00:07:02.139,00:07:04.139,My finger goes into the chest.,UNKNOWN
00:07:04.139,00:07:06.139,Do I feel a rush of air or blood?,UNKNOWN
00:07:06.139,00:07:07.139,Yes.,UNKNOWN
00:07:07.139,00:07:10.139,I put the chest toobin.,UNKNOWN
00:07:10.139,00:07:14.139,And my nurse will connect it to drainage.,UNKNOWN
00:07:14.139,00:07:17.139,"Okay, so now if we could repeat, just have a listen.",UNKNOWN
00:07:17.139,00:07:20.139,Just to see if we have improved breath sounds.,UNKNOWN
00:07:20.139,00:07:23.139,"Sarah, can you hear me?",UNKNOWN
00:07:23.139,00:07:24.139,Sarah.,UNKNOWN
00:07:24.139,00:07:25.139,Sarah?,UNKNOWN
00:07:25.139,00:07:29.139,"Okay, do you want to set up your intuition?",UNKNOWN
00:07:29.139,00:07:30.139,"Yeah, let's do that.",UNKNOWN
00:07:30.139,00:07:32.139,"Yeah, I'll do that.",UNKNOWN
00:07:32.139,00:07:39.139,And then can we also let's press a push on the ear of ringers in as well.,UNKNOWN
00:07:39.139,00:07:40.139,Do we have two IVs?,UNKNOWN
00:07:40.139,00:07:41.139,There's no one.,UNKNOWN
00:07:41.139,00:07:44.139,We got two IVs in the beginning.,UNKNOWN
00:07:44.139,00:07:46.139,"And then can, and then they...",UNKNOWN
00:07:46.139,00:07:47.139,Do we have our team?,UNKNOWN
00:07:47.139,00:07:50.139,I'll be for pulses as well.,UNKNOWN
00:07:50.139,00:07:52.139,I'm not feeling any pulses anymore.,UNKNOWN
00:07:52.139,00:07:53.139,Do you actually feel pulses?,UNKNOWN
00:07:53.139,00:07:54.139,Yeah.,UNKNOWN
00:07:54.139,00:07:56.139,"Oh, she has no pulses here.",UNKNOWN
00:07:56.139,00:07:57.139,Yeah.,UNKNOWN
00:07:57.139,00:07:58.139,All right.,UNKNOWN
00:07:58.139,00:08:00.139,I'm starting Cp.,UNKNOWN
00:08:00.139,00:08:04.139,Can we get the crash gardeners?,UNKNOWN
00:08:04.139,00:08:08.139,I would love a stool.,UNKNOWN
00:08:08.139,00:08:11.139,And then can we call for nurse?,UNKNOWN
00:08:11.139,00:08:12.139,"Oh, the crash gardeners.",UNKNOWN
00:08:12.139,00:08:14.139,Is this the bus you drive home?,UNKNOWN
00:08:14.139,00:08:17.139,I think so.,UNKNOWN
00:08:17.139,00:08:21.139,"As soon as we can, can we put the backboard under the patient, please?",UNKNOWN
00:08:21.139,00:08:24.139,And start a timer.,UNKNOWN
00:08:24.139,00:08:28.139,We'll do two minutes of CPR and then a pulse and rhythm check.,UNKNOWN
00:08:28.139,00:08:29.139,You're ready.,UNKNOWN
00:08:29.139,00:08:31.139,I'm ready.,UNKNOWN
00:08:31.139,00:08:32.139,I'm ready.,UNKNOWN
00:08:32.139,00:08:34.139,She's in spines.,UNKNOWN
00:08:34.139,00:08:35.139,Yeah.,UNKNOWN
00:08:35.139,00:08:36.139,"Okay, ready?",UNKNOWN
00:08:36.139,00:08:37.139,Okay.,UNKNOWN
00:08:37.139,00:08:39.139,Do you have the head?,UNKNOWN
00:08:39.139,00:08:40.139,Yeah.,UNKNOWN
00:08:40.139,00:08:43.139,"Okay, so on your account, we'll roll her.",UNKNOWN
00:08:43.139,00:08:48.139,"One, two, three, two, one, two.",UNKNOWN
00:08:48.139,00:08:50.139,Resuming CPR.,UNKNOWN
00:08:50.139,00:08:52.139,"Hey, hey, hey.",UNKNOWN
00:08:52.139,00:08:54.139,I could get a pulse in your account.,UNKNOWN
00:08:54.139,00:08:55.139,You have a schedule for a call.,UNKNOWN
00:08:55.139,00:08:56.139,"Hey, sorry.",UNKNOWN
00:08:56.139,00:08:57.139,What happened?,UNKNOWN
00:08:57.139,00:09:01.139,"So this patient, she came in, she fell off a roof.",UNKNOWN
00:09:01.139,00:09:03.139,She jumped off her roof.,UNKNOWN
00:09:03.139,00:09:07.139,"And she was her losing, the saturations are coming down.",UNKNOWN
00:09:07.139,00:09:09.139,And then she...,UNKNOWN
00:09:09.139,00:09:11.139,"This is Cardiac Arrest, Dr. Trauma.",UNKNOWN
00:09:11.139,00:09:12.139,"Cardiac Arrest, Dr. Trauma.",UNKNOWN
00:09:12.139,00:09:14.139,Why are we using the arctic?,UNKNOWN
00:09:14.139,00:09:16.139,I think we should do a thorough card of the arctic.,UNKNOWN
00:09:16.139,00:09:18.139,But are we capable of doing it?,UNKNOWN
00:09:18.139,00:09:19.139,Okay.,UNKNOWN
00:09:19.139,00:09:20.139,I don't know.,UNKNOWN
00:09:20.139,00:09:22.139,I don't know if we have that capacity at the center.,UNKNOWN
00:09:22.139,00:09:24.139,I don't know if I'm at a couple of times.,UNKNOWN
00:09:24.139,00:09:25.139,Let's do it.,UNKNOWN
00:09:25.139,00:09:27.139,"Yeah, I don't think so.",UNKNOWN
00:09:27.139,00:09:30.139,All right.,UNKNOWN
00:09:30.139,00:09:32.139,She's not a penetrating problem.,UNKNOWN
00:09:32.139,00:09:34.139,But I guess we can do it.,UNKNOWN
00:09:34.139,00:09:36.139,You can fix the problem.,UNKNOWN
00:09:36.139,00:09:38.139,Two kids could have been up.,UNKNOWN
00:09:38.139,00:09:39.139,"Yeah, summer is new.",UNKNOWN
00:09:39.139,00:09:41.139,We need blood.,UNKNOWN
00:09:41.139,00:09:42.139,We can give blood.,UNKNOWN
00:09:42.139,00:09:44.139,I don't know if you can level fix that problem.,UNKNOWN
00:09:44.139,00:09:47.139,Do we have any ideas?,UNKNOWN
00:09:47.139,00:09:49.139,What do you think?,UNKNOWN
00:09:49.139,00:09:50.139,An traumatic arrest.,UNKNOWN
00:09:50.139,00:09:51.139,"Does it trust you, Ben?",UNKNOWN
00:09:51.139,00:09:52.139,Does it?,UNKNOWN
00:09:52.139,00:09:53.139,"Yes, trust you, Ben.",UNKNOWN
00:09:53.139,00:09:54.139,She's decompressed.,UNKNOWN
00:09:54.139,00:09:55.139,We could also.,UNKNOWN
00:09:55.139,00:09:57.139,Can you do bilateral needle deeds?,UNKNOWN
00:09:57.139,00:09:58.139,Let's do that.,UNKNOWN
00:09:58.139,00:10:00.139,You guys have an alkyw.,UNKNOWN
00:10:00.139,00:10:02.139,You guys got CPR for arrest?,UNKNOWN
00:10:02.139,00:10:03.139,Yes.,UNKNOWN
00:10:03.139,00:10:06.139,How is our airway management?,UNKNOWN
00:10:06.139,00:10:07.139,She's not intubating.,UNKNOWN
00:10:07.139,00:10:08.139,She's not intubating.,UNKNOWN
00:10:08.139,00:10:09.139,She's not intubating.,UNKNOWN
00:10:09.139,00:10:11.139,Do you guys see the visits with intubation?,UNKNOWN
00:10:11.139,00:10:13.139,You don't put intubation into this?,UNKNOWN
00:10:13.139,00:10:14.139,No.,UNKNOWN
00:10:14.139,00:10:16.139,That we're only two doctors.,UNKNOWN
00:10:16.139,00:10:17.139,Do you guys see the results of intubation?,UNKNOWN
00:10:17.139,00:10:19.139,"No, I don't think you can breast the right chest.",UNKNOWN
00:10:19.139,00:10:21.139,I can do that.,UNKNOWN
00:10:21.139,00:10:22.139,Try not to intubate.,UNKNOWN
00:10:22.139,00:10:26.139,I don't know if you can breast the right chest or a kidney.,UNKNOWN
00:10:26.139,00:10:27.139,I can do that.,UNKNOWN
00:10:27.139,00:10:28.139,This was a nurse.,UNKNOWN
00:10:28.139,00:10:29.139,All right.,UNKNOWN
00:10:29.139,00:10:30.139,Excellent.,UNKNOWN
00:10:30.139,00:10:31.139,Do we have hemorrhage control?,UNKNOWN
00:10:31.139,00:10:33.139,Did you bleeding out?,UNKNOWN
00:10:33.139,00:10:35.139,Can I control your blood?,UNKNOWN
00:10:35.139,00:10:36.139,Blood on the bed.,UNKNOWN
00:10:36.139,00:10:38.139,"I have to head to the bed, I have to get the blood out.",UNKNOWN
00:10:38.139,00:10:39.139,There's blood everywhere.,UNKNOWN
00:10:39.139,00:10:40.139,What?,UNKNOWN
00:10:40.139,00:10:42.139,"Okay, you can come as in.",UNKNOWN
00:10:42.139,00:10:43.139,Okay.,UNKNOWN
00:10:43.139,00:10:44.139,Where is she bleeding from?,UNKNOWN
00:10:44.139,00:10:45.139,We need a turn to keep on that.,UNKNOWN
00:10:45.139,00:10:47.139,You can get two with compressions.,UNKNOWN
00:10:47.139,00:10:50.139,We need a turn to keep on the left leg.,UNKNOWN
00:10:50.139,00:10:52.139,Good air entry on both sides.,UNKNOWN
00:10:52.139,00:10:53.139,Good air entry on both sides.,UNKNOWN
00:10:53.139,00:10:54.139,Turn your needle dees.,UNKNOWN
00:10:54.139,00:10:55.139,"Okay, turn to keep.",UNKNOWN
00:10:55.139,00:10:56.139,It's a second nice yet.,UNKNOWN
00:10:56.139,00:10:57.139,Up.,UNKNOWN
00:10:57.139,00:10:58.139,I'm using a fold.,UNKNOWN
00:10:58.139,00:10:59.139,"Okay, we have a pop on the right.",UNKNOWN
00:10:59.139,00:11:00.139,Perfect.,UNKNOWN
00:11:00.139,00:11:01.139,Get clutch.,UNKNOWN
00:11:01.139,00:11:02.139,We're getting bilateral knee length.,UNKNOWN
00:11:02.139,00:11:03.139,"Oh, don't.",UNKNOWN
00:11:03.139,00:11:04.139,"No, that's just too bad.",UNKNOWN
00:11:04.139,00:11:05.139,Okay.,UNKNOWN
00:11:05.139,00:11:06.139,Wait.,UNKNOWN
00:11:06.139,00:11:07.139,"Charles, can you put it on the bed?",UNKNOWN
00:11:07.139,00:11:08.139,You have to be with the bagging.,UNKNOWN
00:11:08.139,00:11:09.139,The bagging is good.,UNKNOWN
00:11:09.139,00:11:11.139,I got an EDCO2 for when it's work.,UNKNOWN
00:11:11.139,00:11:14.139,We have good air entry on both sides.,UNKNOWN
00:11:14.139,00:11:15.139,Can you assess?,UNKNOWN
00:11:15.139,00:11:22.139,"Charles, can you tell us who the airway?",UNKNOWN
00:11:22.139,00:11:26.139,The airway was a grade one view on the glide scope.,UNKNOWN
00:11:26.139,00:11:28.139,The airway was an easy access.,UNKNOWN
00:11:28.139,00:11:32.139,"First of all, I had a good view of the whole hall cards.",UNKNOWN
00:11:33.139,00:11:36.139,The EDCO2 with a 7 is a 7 right now.,UNKNOWN
00:11:36.139,00:11:39.139,It's up 19 of the teeth.,UNKNOWN
00:11:39.139,00:11:44.139,We have the seat roller on.,UNKNOWN
00:11:44.139,00:11:45.139,Yeah.,UNKNOWN
00:11:45.139,00:11:48.139,"Yeah, so good inline stabilization during the procedure.",UNKNOWN
00:11:48.139,00:11:49.139,No issue for that.,UNKNOWN
00:11:49.139,00:11:51.139,Squat on the mobilization.,UNKNOWN
00:11:51.139,00:11:52.139,Yeah.,UNKNOWN
00:11:52.139,00:11:55.139,The hard collar is unwritten.,UNKNOWN
00:11:55.139,00:11:56.139,Okay.,UNKNOWN
00:11:56.139,00:11:59.139,And we have breathing control with the turniki.,UNKNOWN
00:11:59.139,00:12:00.139,Fluid and saline.,UNKNOWN
00:12:00.139,00:12:02.139,Fluid and saline is good at minister.,UNKNOWN
00:12:02.139,00:12:04.139,We have not given her blood.,UNKNOWN
00:12:04.139,00:12:06.139,We have blood coming from the blood bag.,UNKNOWN
00:12:06.139,00:12:09.139,M-C-C-C-L for MHB.,UNKNOWN
00:12:09.139,00:12:12.139,The MHB is on the way.,UNKNOWN
00:12:12.139,00:12:14.139,There's only four.,UNKNOWN
00:12:14.139,00:12:15.139,Okay.,UNKNOWN
00:12:15.139,00:12:18.139,Have we applied a bandage to the wound sites?,UNKNOWN
00:12:18.139,00:12:19.139,We're not.,UNKNOWN
00:12:19.139,00:12:20.139,Or addressing?,UNKNOWN
00:12:20.139,00:12:21.139,We're not.,UNKNOWN
00:12:21.139,00:12:22.139,Okay.,UNKNOWN
00:12:22.139,00:12:23.139,Why don't we do that?,UNKNOWN
00:12:23.139,00:12:25.139,"First leave, please.",UNKNOWN
00:12:25.139,00:12:29.139,"Katie, can you tell me about your intravenous or IV light?",UNKNOWN
00:12:29.139,00:12:30.139,I've done none.,UNKNOWN
00:12:30.139,00:12:31.139,Just two IVs.,UNKNOWN
00:12:31.139,00:12:34.139,Do I have a pulse right now?,UNKNOWN
00:12:34.139,00:12:36.139,Do you need a central line?,UNKNOWN
00:12:36.139,00:12:38.139,"Yes, we need a central line.",UNKNOWN
00:12:38.139,00:12:39.139,We need blood.,UNKNOWN
00:12:39.139,00:12:42.139,The blood pressure is coming back out.,UNKNOWN
00:12:42.139,00:12:44.139,Isn't she a strong pulse?,UNKNOWN
00:12:44.139,00:12:45.139,Do you have a pulse now?,UNKNOWN
00:12:45.139,00:12:46.139,Or do you not?,UNKNOWN
00:12:46.139,00:12:47.139,I think we soon have it.,UNKNOWN
00:12:47.139,00:12:48.139,Are we doing it?,UNKNOWN
00:12:48.139,00:12:49.139,Do you have a pulse now?,UNKNOWN
00:12:49.139,00:12:50.139,Yes.,UNKNOWN
00:12:50.139,00:12:51.139,We have no one out pretty high.,UNKNOWN
00:12:51.139,00:12:54.139,"I feel, I feel a week from world.",UNKNOWN
00:12:54.139,00:12:55.139,Perfect.,UNKNOWN
00:12:55.139,00:12:56.139,Good.,UNKNOWN
00:12:56.139,00:13:03.139,I feel like I'm going to be a little bit tripled in the right subplagion.,UNKNOWN
00:13:03.139,00:13:05.139,Do you need another thin line?,UNKNOWN
00:13:05.139,00:13:07.139,"Yeah, we should get another thin line.",UNKNOWN
00:13:07.139,00:13:10.139,Can we make sure the patient's on the backboard?,UNKNOWN
00:13:10.139,00:13:12.139,Are the C-colors on?,UNKNOWN
00:13:12.139,00:13:13.139,Yes.,UNKNOWN
00:13:13.139,00:13:15.139,Do we need the atrocious line?,UNKNOWN
00:13:15.139,00:13:16.139,Or an I-O?,UNKNOWN
00:13:16.139,00:13:18.139,"No, IVs are going to drop into subplagion.",UNKNOWN
00:13:18.139,00:13:19.139,We already got subplagion.,UNKNOWN
00:13:19.139,00:13:20.139,Perfect.,UNKNOWN
00:13:20.139,00:13:21.139,Okay.,UNKNOWN
00:13:21.139,00:13:23.139,Because the line has started.,UNKNOWN
00:13:23.139,00:13:29.139,I'm going to put a thin line to get a arterial reading.,UNKNOWN
00:13:29.139,00:13:31.139,What kind of fluid are you putting in?,UNKNOWN
00:13:31.139,00:13:35.139,"Right now, we had 500 of ringers or...",UNKNOWN
00:13:35.139,00:13:36.139,The cable is sailing?,UNKNOWN
00:13:36.139,00:13:38.139,The cable is sailing as well.,UNKNOWN
00:13:38.139,00:13:43.139,Depending on what was in hand.,UNKNOWN
00:13:43.139,00:13:45.139,And there's a unit of blood.,UNKNOWN
00:13:45.139,00:13:48.139,We have plasma that run that is running.,UNKNOWN
00:13:48.139,00:13:49.139,Beautiful.,UNKNOWN
00:13:49.139,00:13:50.139,Okay.,UNKNOWN
00:13:50.139,00:13:53.139,So we've got CPR.,UNKNOWN
00:13:53.139,00:13:55.139,So we've got a blood pressure.,UNKNOWN
00:13:55.139,00:13:57.139,The trunc key is on the left leg.,UNKNOWN
00:13:57.139,00:13:59.139,The chest has been decompressed.,UNKNOWN
00:13:59.139,00:14:00.139,It's got a chest tube.,UNKNOWN
00:14:00.139,00:14:04.139,The C-spine has been immobilized with the C-colors.,UNKNOWN
00:14:04.139,00:14:07.139,"We've administered fluids, including sailing, blood.",UNKNOWN
00:14:07.139,00:14:10.139,He's got bandages and dressings on the chest wall.,UNKNOWN
00:14:10.139,00:14:12.139,The lines have been started.,UNKNOWN
00:14:12.139,00:14:14.139,No need for an intra-oscius.,UNKNOWN
00:14:14.139,00:14:15.139,We've got hemorrhage control.,UNKNOWN
00:14:15.139,00:14:16.139,Any other concerns?,UNKNOWN
00:14:16.139,00:14:18.139,We put the leg on the traction.,UNKNOWN
00:14:18.139,00:14:21.139,"Oh yeah, we'll need to do that, Charlie.",UNKNOWN
00:14:21.139,00:14:24.139,Do we need no extra?,UNKNOWN
00:14:24.139,00:14:27.139,"Yeah, we'll turn the guttural on and the system.",UNKNOWN
00:14:27.139,00:14:29.139,There is no traction.,UNKNOWN
00:14:29.139,00:14:31.139,Pelvic binaural will put on.,UNKNOWN
00:14:31.139,00:14:36.139,And we'll get the patient ready for our helicopter transport with stars.,UNKNOWN
00:14:36.139,00:14:38.139,Are we spoken to the flight physician?,UNKNOWN
00:14:38.139,00:14:40.139,Katie?,UNKNOWN
00:14:40.139,00:14:41.139,Yeah.,UNKNOWN
00:14:41.139,00:14:44.139,"No, I just came into help with the cone.",UNKNOWN
00:14:44.139,00:14:46.139,You should call a timeout?,UNKNOWN
00:14:46.139,00:14:47.139,No.,UNKNOWN
00:14:47.139,00:14:48.139,Oh my God.,UNKNOWN
00:14:48.139,00:14:49.139,No.,UNKNOWN
00:14:49.139,00:14:50.139,That's the blood.,UNKNOWN
00:14:50.139,00:14:51.139,You went for a gun.,UNKNOWN
00:14:51.139,00:14:52.139,"I was like, so did bleeding.",UNKNOWN
00:14:52.139,00:14:53.139,No.,UNKNOWN
00:14:53.139,00:14:54.139,Okay.,UNKNOWN
00:14:54.139,00:14:55.139,There's a gun.,UNKNOWN
00:14:55.139,00:14:56.139,There's a gun.,UNKNOWN
00:14:56.139,00:14:57.139,Got it?,UNKNOWN
00:14:57.139,00:14:58.139,Yes.,UNKNOWN
00:14:58.139,00:14:59.139,Oh.,UNKNOWN
00:14:59.139,00:15:00.139,Yeah.,UNKNOWN
00:15:01.139,00:15:03.139,There's a gun.,UNKNOWN
00:15:03.139,00:15:04.139,There's a gun.,UNKNOWN
00:15:04.139,00:15:05.139,Got it?,UNKNOWN
00:15:05.139,00:15:06.139,Yes.,UNKNOWN
