start_time,end_time,text,speaker
00:02:37.000,00:02:38.000,I can't breathe.,UNKNOWN
00:02:38.000,00:02:39.000,I can't breathe.,UNKNOWN
00:02:39.000,00:02:40.000,I can't breathe.,UNKNOWN
00:02:40.000,00:02:41.000,I can't breathe.,UNKNOWN
00:02:41.000,00:02:42.000,I can't breathe.,UNKNOWN
00:02:42.000,00:02:43.000,I can't breathe.,UNKNOWN
00:02:43.000,00:02:44.000,I can't breathe.,UNKNOWN
00:02:44.000,00:02:45.000,I can't breathe.,UNKNOWN
00:02:45.000,00:02:46.000,I can't breathe.,UNKNOWN
00:02:46.000,00:02:47.000,I can't breathe.,UNKNOWN
00:02:47.000,00:02:52.000,How are the blood cells?,UNKNOWN
00:02:52.000,00:02:56.000,Sounds reduced on the right or the patient left.,UNKNOWN
00:02:56.000,00:03:01.000,There's an obvious wound here with a occlusive dressing applied.,UNKNOWN
00:03:01.000,00:03:04.000,Have been soft.,UNKNOWN
00:03:04.000,00:03:06.000,Trachea is midline.,UNKNOWN
00:03:06.000,00:03:08.000,"No subcue, epfazema.",UNKNOWN
00:03:08.000,00:03:11.000,Abdman soft.,UNKNOWN
00:03:11.000,00:03:15.000,Do is there an ultrasound?,UNKNOWN
00:03:15.000,00:03:16.000,No.,UNKNOWN
00:03:16.000,00:03:19.000,I feel like I'm going to die.,UNKNOWN
00:03:19.000,00:03:20.000,Great.,UNKNOWN
00:03:20.000,00:03:21.000,Just need to know.,UNKNOWN
00:03:21.000,00:03:25.000,"So we have IV access, so we'll start just hanging the leader.",UNKNOWN
00:03:25.000,00:03:29.000,It sounds like he has decreased breath sounds on the left side.,UNKNOWN
00:03:29.000,00:03:31.000,So I want to call for a chest X-ray.,UNKNOWN
00:03:31.000,00:03:35.000,We'll draw a card from a lot at this point in time too.,UNKNOWN
00:03:35.000,00:03:42.000,"So that CVC lights group and screen, EVG, as well as just basic liver enzymes in talk screen.",UNKNOWN
00:03:42.000,00:03:47.000,And then we'll go from there with the fast examination as well and what we're waiting.,UNKNOWN
00:03:47.000,00:03:50.000,So do we have ultrasound here in order to do a fast?,UNKNOWN
00:03:50.000,00:03:51.000,No.,UNKNOWN
00:03:51.000,00:03:54.000,"So we don't have ultrasound, so we'll just have to wait for X-ray to come here.",UNKNOWN
00:03:54.000,00:04:00.000,How many leaders is he on oxygen for the RT that's on?,UNKNOWN
00:04:00.000,00:04:03.000,He's on 15 leaders in an on-rebrea there.,UNKNOWN
00:04:03.000,00:04:05.000,"Okay, so I'm 15 leaders still.",UNKNOWN
00:04:05.000,00:04:06.000,I can't breathe.,UNKNOWN
00:04:06.000,00:04:07.000,I can't breathe.,UNKNOWN
00:04:07.000,00:04:10.000,"Still, that, 80 percent.",UNKNOWN
00:04:10.000,00:04:12.819,But I'm not saying that the,UNKNOWN
00:04:12.819,00:04:16.000,doctor's not obviously not ideal.,UNKNOWN
00:04:16.000,00:04:20.000,"So at this point in time, I think we may need to start considering if we need to",UNKNOWN
00:04:20.000,00:04:23.000,progress to intubation that being said he shouldn't be intubated right now.,UNKNOWN
00:04:23.000,00:04:29.000,I'm suspecting that he might have some kind of human do low on that left side or something in the cardiac box.,UNKNOWN
00:04:29.000,00:04:34.000,So if we can set up to do a surgical chest tube just in case that would be perfect.,UNKNOWN
00:04:34.000,00:04:36.000,I'll set up stuff while we get X-ray here.,UNKNOWN
00:04:36.000,00:04:39.000,"I think if it gets anywhere, so we should just go ahead with the chest tube before X-ray still.",UNKNOWN
00:04:39.000,00:04:42.000,So do we have any adjunct coming in?,UNKNOWN
00:04:42.000,00:04:47.000,We should also get the general surgeon on call aware of the situations that we can come in,UNKNOWN
00:04:47.000,00:04:50.000,because this patient is likely not to go to the OR.,UNKNOWN
00:04:50.000,00:04:52.000,Okay.,UNKNOWN
00:04:52.000,00:04:53.000,Okay.,UNKNOWN
00:04:53.000,00:04:56.000,So we're set up to do our chest tube.,UNKNOWN
00:04:56.000,00:04:58.000,We're waiting for our chest X-ray.,UNKNOWN
00:04:58.000,00:05:02.000,"We're waiting for, we don't know what our sounds, we can't do it fast.",UNKNOWN
00:05:02.000,00:05:06.000,And he's not stable enough at this point in time to go to the scanner.,UNKNOWN
00:05:06.000,00:05:11.000,Let's call down for two units of old name to hang.,UNKNOWN
00:05:11.000,00:05:12.000,Okay.,UNKNOWN
00:05:12.000,00:05:14.000,"Oh, chest X-ray.",UNKNOWN
00:05:14.000,00:05:15.000,My chest X-ray.,UNKNOWN
00:05:15.000,00:05:19.000,"Yeah, so as expected, we definitely have a human's Iraq on that left side.",UNKNOWN
00:05:19.000,00:05:20.000,Okay.,UNKNOWN
00:05:20.000,00:05:22.000,So if you would like to insert a chest tube now.,UNKNOWN
00:05:22.000,00:05:27.000,"Yeah, I'll start prepping for the chest tube.",UNKNOWN
00:05:27.000,00:05:29.000,"And then, oh, we did have a fat.",UNKNOWN
00:05:29.000,00:05:30.000,I'm interested.,UNKNOWN
00:05:30.000,00:05:32.000,"Okay, so I'm not seeing.",UNKNOWN
00:05:32.000,00:05:34.000,"So, yeah.",UNKNOWN
00:05:34.000,00:05:35.000,Yeah.,UNKNOWN
00:05:35.000,00:05:37.000,"Yeah, it looks like it's barcode sign on the left side.",UNKNOWN
00:05:37.000,00:05:38.000,I wonder if he has a human humo.,UNKNOWN
00:05:38.000,00:05:39.000,Yeah.,UNKNOWN
00:05:39.000,00:05:41.000,Because he's not having long sign.,UNKNOWN
00:05:41.000,00:05:42.000,Come on.,UNKNOWN
00:05:42.000,00:05:45.000,It's upside down.,UNKNOWN
00:05:45.000,00:05:49.000,Which part of the...,UNKNOWN
00:05:49.000,00:05:51.000,This is supposed to be the unit of this.,UNKNOWN
00:05:51.000,00:05:53.000,"That is the like cardiac, I believe.",UNKNOWN
00:05:53.000,00:05:55.000,This is our cardiac box.,UNKNOWN
00:05:55.000,00:06:00.000,This is your cardiac box.,UNKNOWN
00:06:00.000,00:06:01.000,Okay.,UNKNOWN
00:06:01.000,00:06:03.000,I think there's a little bit of fluid.,UNKNOWN
00:06:03.000,00:06:04.000,I can see around.,UNKNOWN
00:06:04.000,00:06:05.000,"Like, posteriorly as well.",UNKNOWN
00:06:05.000,00:06:06.000,Yeah.,UNKNOWN
00:06:06.000,00:06:13.000,It's on for paracardiolification.,UNKNOWN
00:06:13.000,00:06:16.000,"Yeah, I wonder if he has a little bit of a paracardiolification.",UNKNOWN
00:06:16.000,00:06:17.000,Okay.,UNKNOWN
00:06:17.000,00:06:20.000,I think that's something that we should just relay to like the general surgery.,UNKNOWN
00:06:20.000,00:06:21.000,Yeah.,UNKNOWN
00:06:21.000,00:06:24.000,"Here, I'll go forward with the chest tube.",UNKNOWN
00:06:24.000,00:06:25.000,I'm dying.,UNKNOWN
00:06:25.000,00:06:26.000,I'm dying.,UNKNOWN
00:06:26.000,00:06:29.000,"Yeah, we're just going to put a chest tube in here to help you breathe here quickly.",UNKNOWN
00:06:29.000,00:06:31.000,I'm just putting the freezing in.,UNKNOWN
00:06:31.000,00:06:33.000,I'm going to put a little pinch.,UNKNOWN
00:06:33.000,00:06:37.000,"And then, um, it should go numb here.",UNKNOWN
00:06:37.000,00:06:38.000,Okay.,UNKNOWN
00:06:38.000,00:06:39.000,Frozen.,UNKNOWN
00:06:39.000,00:06:41.000,Making my cut.,UNKNOWN
00:06:41.000,00:06:43.000,Doing finger thoracology.,UNKNOWN
00:06:43.000,00:06:46.000,Forecosomy.,UNKNOWN
00:06:46.000,00:06:49.000,And the chest tube is now in with...,UNKNOWN
00:06:49.000,00:06:50.000,It's connected to suction.,UNKNOWN
00:06:50.000,00:06:52.000,"Yeah, it will connect it to Frank.",UNKNOWN
00:06:52.000,00:06:54.000,To the pleurovac.,UNKNOWN
00:06:54.000,00:06:56.000,There is blood draining.,UNKNOWN
00:06:56.000,00:06:57.000,Okay.,UNKNOWN
00:06:57.000,00:07:00.000,What's our immediate output?,UNKNOWN
00:07:01.000,00:07:05.000,"Right now, there's about 500 mills, but it's still draining.",UNKNOWN
00:07:05.000,00:07:06.000,Okay.,UNKNOWN
00:07:06.000,00:07:15.000,"So, uh, saturation is a medium proof from our original 70s, the Louise, um,",UNKNOWN
00:07:15.000,00:07:21.000,"but these high-foam tens of, we already called for our two units of, oh, may, correct.",UNKNOWN
00:07:21.000,00:07:22.000,Yeah.,UNKNOWN
00:07:22.000,00:07:23.000,Okay.,UNKNOWN
00:07:23.000,00:07:24.000,Are they here?,UNKNOWN
00:07:24.000,00:07:29.000,Can we prime the rocket trans-feezer to make sure we have it ready to go?,UNKNOWN
00:07:29.000,00:07:31.000,Still adding 88 percent.,UNKNOWN
00:07:31.000,00:07:33.000,Can you just re-examine him?,UNKNOWN
00:07:33.000,00:07:34.000,Yeah.,UNKNOWN
00:07:34.000,00:07:36.000,"At the toe, double check, rock down.",UNKNOWN
00:07:36.000,00:07:37.000,Hello.,UNKNOWN
00:07:37.000,00:07:40.000,"Can you hear me, sir?",UNKNOWN
00:07:40.000,00:07:42.000,"Uh, a cocktail.",UNKNOWN
00:07:42.000,00:07:43.000,Where's your pain?,UNKNOWN
00:07:43.000,00:07:45.000,"Right chest, that tube.",UNKNOWN
00:07:45.000,00:07:47.000,"Oh, it's a big phoenix.",UNKNOWN
00:07:47.000,00:07:48.000,Kit.,UNKNOWN
00:07:48.000,00:07:51.000,"Uh, a piece 9 to 160 is so quick, so.",UNKNOWN
00:07:51.000,00:07:56.000,"Uh, um, can we just start getting ready to maybe use some pressers so we can start prepping",UNKNOWN
00:07:56.000,00:08:01.000,"the, uh, just in case we need to do an infusion, we would do it at point three mics if we need.",UNKNOWN
00:08:01.000,00:08:02.000,"Sure, sure.",UNKNOWN
00:08:02.000,00:08:03.000,But just having your ready.,UNKNOWN
00:08:03.000,00:08:04.000,Okay.,UNKNOWN
00:08:04.000,00:08:07.000,Breath sounds have improved on the left side.,UNKNOWN
00:08:07.000,00:08:10.000,"Um, can hear breaths equal bilaterally.",UNKNOWN
00:08:10.000,00:08:11.000,He's talking still.,UNKNOWN
00:08:11.000,00:08:12.000,His abdomen still soft.,UNKNOWN
00:08:12.000,00:08:16.000,"Um, can just, I think, expose the rest of him here.",UNKNOWN
00:08:16.000,00:08:18.000,See if there's any other injuries.,UNKNOWN
00:08:18.000,00:08:25.000,"So, folks, at this point in time, we have this gentleman here who's got a stop one to the left chest.",UNKNOWN
00:08:25.000,00:08:29.000,We've had a hemole pneumo that we can see on chest x-ray and no long side on fast.,UNKNOWN
00:08:29.000,00:08:32.000,We've inserted a surgical chest tube.,UNKNOWN
00:08:32.000,00:08:35.000,We also are questioning if he has a little bit of a paracardioliffusion.,UNKNOWN
00:08:35.000,00:08:38.000,Saturations have improved to 94%.,UNKNOWN
00:08:38.000,00:08:41.000,"He's still protecting his airway, but we're set up to intubate if needed.",UNKNOWN
00:08:41.000,00:08:47.000,Currently infusing one unit of own negative packed red blood cells and waiting for our general surgeon to come in.,UNKNOWN
00:08:47.000,00:08:49.000,Any ideas on next steps?,UNKNOWN
00:08:49.000,00:08:51.000,I think that we have missed thus far.,UNKNOWN
00:08:51.000,00:08:53.000,We could give TXA if we haven't already.,UNKNOWN
00:08:53.000,00:08:54.000,I'm not sure if I missed that.,UNKNOWN
00:08:54.000,00:08:55.000,Great idea.,UNKNOWN
00:08:55.000,00:08:57.000,Let's give a gram of TXA.,UNKNOWN
00:08:57.000,00:09:00.000,The general surgeon's head up in the operating room will be available for two hours.,UNKNOWN
00:09:00.000,00:09:01.000,"Oh, great.",UNKNOWN
00:09:01.000,00:09:04.000,Edistages are also that same case that I've looked at.,UNKNOWN
00:09:04.000,00:09:05.000,Okay.,UNKNOWN
00:09:05.000,00:09:06.000,Sounds good.,UNKNOWN
00:09:06.000,00:09:08.000,"Okay, so let's do a secondary assessment.",UNKNOWN
00:09:08.000,00:09:13.000,"Um, worth our head to toe, including a log roll to see if there's any other injuries that we've missed here.",UNKNOWN
00:09:13.000,00:09:14.000,Okay.,UNKNOWN
00:09:14.000,00:09:15.000,Okay.,UNKNOWN
00:09:15.000,00:09:21.000,"Pupils are equal and reactive bilaterally, about three millimeters.",UNKNOWN
00:09:21.000,00:09:26.000,"Again, there's sub-QMphazema on the right here.",UNKNOWN
00:09:26.000,00:09:32.000,Abdomin still soft.,UNKNOWN
00:09:32.000,00:09:34.000,"Stable extremities, no obvious deformity.",UNKNOWN
00:09:34.000,00:09:38.000,"I think we should log, roll him, see if there's any other injuries to the back.",UNKNOWN
00:09:38.000,00:09:39.000,And then we can do an exam.,UNKNOWN
00:09:39.000,00:09:42.000,I can hold the key finally in the roll.,UNKNOWN
00:09:42.000,00:09:43.000,Okay.,UNKNOWN
00:09:44.000,00:09:46.000,So we're going to roll towards you.,UNKNOWN
00:09:46.000,00:09:47.000,Yeah.,UNKNOWN
00:09:47.000,00:09:48.000,Okay.,UNKNOWN
00:09:48.000,00:09:51.000,"Ready, one, two, three, four.",UNKNOWN
00:09:51.000,00:09:52.000,Okay.,UNKNOWN
00:09:52.000,00:09:53.000,I'm not going to drop.,UNKNOWN
00:09:53.000,00:09:54.000,"Okay, I'm going to drop.",UNKNOWN
00:09:54.000,00:09:55.000,Any step off to it.,UNKNOWN
00:09:55.000,00:09:56.000,Yeah.,UNKNOWN
00:09:56.000,00:09:59.000,"No obvious, like, lacerations or other wounds to the back.",UNKNOWN
00:09:59.000,00:10:00.000,No step off to form.,UNKNOWN
00:10:00.000,00:10:06.000,"Is there any of this sore where I'm pressing here, sir?",UNKNOWN
00:10:06.000,00:10:07.000,Okay.,UNKNOWN
00:10:07.000,00:10:08.000,We can go back down on the top.,UNKNOWN
00:10:08.000,00:10:09.000,"Just like, the tube is really sore.",UNKNOWN
00:10:09.000,00:10:10.000,The tube is really sore.,UNKNOWN
00:10:10.000,00:10:15.000,"Okay, so at this point in time, let's consider giving him some penis.",UNKNOWN
00:10:15.000,00:10:18.000,"Obviously, he's uncomfortable.",UNKNOWN
00:10:18.000,00:10:22.000,"So I do hydro-mars, we do.",UNKNOWN
00:10:22.000,00:10:24.000,"Yeah, I mean, his pressure is quite low.",UNKNOWN
00:10:24.000,00:10:28.000,"So if there's anything that's not going to drop his blood pressure further, I think would be reasonable.",UNKNOWN
00:10:28.000,00:10:30.000,It's an insertifential infusion as well.,UNKNOWN
00:10:30.000,00:10:31.000,Yeah.,UNKNOWN
00:10:31.000,00:10:33.000,"And we double-check my dose, though.",UNKNOWN
00:10:33.000,00:10:34.000,Okay.,UNKNOWN
00:10:34.000,00:10:38.000,And then we could probably start the second unit of blood if we haven't already started that.,UNKNOWN
00:10:38.000,00:10:39.000,"Yeah, yeah.",UNKNOWN
00:10:39.000,00:10:41.000,"Okay, so the charge is still 9.2.",UNKNOWN
00:10:41.000,00:10:42.000,Right.,UNKNOWN
00:10:42.000,00:10:43.000,May 19.,UNKNOWN
00:10:43.000,00:10:44.000,Press yourself.,UNKNOWN
00:10:44.000,00:10:45.000,Okay.,UNKNOWN
00:10:45.000,00:10:47.000,"Press is ready, just in case.",UNKNOWN
00:10:47.000,00:10:48.000,Perfect.,UNKNOWN
00:10:48.000,00:10:50.000,And we're in your second unit now.,UNKNOWN
00:10:50.000,00:10:51.000,Perfect.,UNKNOWN
00:10:51.000,00:10:52.000,Okay.,UNKNOWN
00:10:52.000,00:10:56.000,"So, I guess it's just a good time to just recap everything.",UNKNOWN
00:10:56.000,00:10:58.000,Do we have any labs that have come back yet?,UNKNOWN
00:10:58.000,00:11:00.000,Actually before we continue.,UNKNOWN
00:11:00.000,00:11:01.000,Nothing yet.,UNKNOWN
00:11:01.000,00:11:02.000,No sugar.,UNKNOWN
00:11:02.000,00:11:06.000,Our laboratory tech is involved in the case with surgery and anesthesia.,UNKNOWN
00:11:06.000,00:11:07.000,"So, okay.",UNKNOWN
00:11:07.000,00:11:14.000,"So this gentleman here has a stab into the left chest, query, paracardiolid fusion,",UNKNOWN
00:11:14.000,00:11:17.000,human pneumo with a surgical chest tube inserted.,UNKNOWN
00:11:17.000,00:11:20.000,"Saturations have improved, but he's still sadding low 90s.",UNKNOWN
00:11:20.000,00:11:21.000,And BP's been soft.,UNKNOWN
00:11:21.000,00:11:24.000,He's receiving a second unit of blood.,UNKNOWN
00:11:24.000,00:11:29.000,"And we're still prepped for intubation, should things continue down a certain path.",UNKNOWN
00:11:29.000,00:11:34.000,I do think that will be the route that we go down considering he's going to go to the OR most likely.,UNKNOWN
00:11:34.000,00:11:39.000,"If possible, I'd like to reexamine the paracardiolid fusion to see if it's going to be bigger.",UNKNOWN
00:11:39.000,00:11:42.000,And then we can address the injury there as well.,UNKNOWN
00:11:42.000,00:11:46.000,"I think if he's stabilized here too, we can maybe repeat a chest x-ray if we have time affordable.",UNKNOWN
00:11:46.000,00:11:47.000,Yes.,UNKNOWN
00:11:47.000,00:11:48.000,Does he have the chest tube?,UNKNOWN
00:11:48.000,00:11:49.000,Any other ideas?,UNKNOWN
00:11:49.000,00:11:50.000,I think that we can do.,UNKNOWN
00:11:50.000,00:11:51.000,No.,UNKNOWN
00:11:51.000,00:11:52.000,Okay.,UNKNOWN
00:11:52.000,00:11:53.000,It's quite stable now.,UNKNOWN
00:11:53.000,00:11:54.000,Or is it a wait for?,UNKNOWN
00:11:54.000,00:11:57.000,So we'll call for repeat chest x-ray.,UNKNOWN
00:11:57.000,00:12:00.000,Can you extract the over there?,UNKNOWN
00:12:00.000,00:12:01.000,The rebate?,UNKNOWN
00:12:01.000,00:12:02.000,Yes.,UNKNOWN
00:12:02.000,00:12:04.000,On the back here.,UNKNOWN
00:12:04.000,00:12:05.000,Wow.,UNKNOWN
00:12:05.000,00:12:09.000,Close down an amazing job.,UNKNOWN
00:12:09.000,00:12:14.000,So surgical chest tube inside you looks like it's in the long.,UNKNOWN
00:12:14.000,00:12:20.000,And there is interval improvement of the pleurofusion that was seen previously.,UNKNOWN
00:12:20.000,00:12:21.000,Okay.,UNKNOWN
00:12:21.000,00:12:25.000,Do you think we need to transfer it into a fortuitous?,UNKNOWN
00:12:25.000,00:12:28.000,I think.,UNKNOWN
00:12:28.000,00:12:30.000,"At this point in time, yes.",UNKNOWN
00:12:30.000,00:12:34.000,Like we should transfer it into a more surgically capable site.,UNKNOWN
00:12:34.000,00:12:36.000,Consider more surgeon isn't prepared.,UNKNOWN
00:12:36.000,00:12:41.000,I am questioning if he has had interval worsening in the cardiac silhouette.,UNKNOWN
00:12:41.000,00:12:43.000,So I think he might have a paracardiolid fusion.,UNKNOWN
00:12:43.000,00:12:46.000,So we should probably call out to put hilsin just ask if they can come in.,UNKNOWN
00:12:46.000,00:12:51.000,And we should also prep to do a paracardiolid synthesis should we potentially need?,UNKNOWN
00:12:51.000,00:12:52.000,Okay.,UNKNOWN
00:12:52.000,00:12:55.000,So consult philphilis trying to transfer by service.,UNKNOWN
00:12:55.000,00:12:58.000,"I'm hoping that right now, clean, repute your end.",UNKNOWN
00:12:58.000,00:12:59.000,Okay.,UNKNOWN
00:12:59.000,00:13:00.000,Awesome.,UNKNOWN
00:13:00.000,00:13:01.000,How do you go?,UNKNOWN
00:13:01.000,00:13:02.000,That was pretty good.,UNKNOWN
00:13:02.000,00:13:03.000,I thought it went pretty good.,UNKNOWN
00:13:03.000,00:13:05.000,Do you want the feedback in the video?,UNKNOWN
00:13:05.000,00:13:06.000,Yes.,UNKNOWN
00:13:06.000,00:13:08.000,So why don't we go back to the other room?,UNKNOWN
00:13:08.000,00:13:10.000,Do you want to pause this?,UNKNOWN
00:13:10.000,00:13:11.000,Yeah.,UNKNOWN
