start_time,end_time,text,speaker
00:12:42.200,00:12:44.200,"So, let's...",UNKNOWN
00:12:48.200,00:12:50.200,"Oh, then I'm going to have this.",UNKNOWN
00:12:50.200,00:12:51.200,That's it.,UNKNOWN
00:12:51.200,00:12:54.200,"Good job, Chik.",UNKNOWN
00:12:54.200,00:12:56.200,What's happening?,UNKNOWN
00:12:56.200,00:12:58.200,Nice.,UNKNOWN
00:12:59.200,00:13:02.200,Anos presentation place to the chance.,UNKNOWN
00:13:02.200,00:13:05.200,Is there an entitled...,UNKNOWN
00:13:05.200,00:13:08.200,An entitled evening?,UNKNOWN
00:13:08.200,00:13:12.200,"We're looking for an entitled, yes.",UNKNOWN
00:13:14.200,00:13:18.200,"So, are we going to be able to manage this patient here on our own?",UNKNOWN
00:13:18.200,00:13:21.200,All right. Now that the patient's more self-conscious.,UNKNOWN
00:13:21.200,00:13:23.200,And the airway is protected.,UNKNOWN
00:13:23.200,00:13:27.200,We can think about transporting the patients to the nearest center.,UNKNOWN
00:13:27.200,00:13:32.200,"So, let's activate the cold-for-referral.",UNKNOWN
00:13:32.200,00:13:33.200,Okay.,UNKNOWN
00:13:33.200,00:13:36.200,What else could you do to make this device?,UNKNOWN
00:13:36.200,00:13:39.200,It's six.,UNKNOWN
00:13:39.200,00:13:43.200,The blood is on the way.,UNKNOWN
00:13:43.200,00:13:47.200,"So, you guys refer it?",UNKNOWN
00:13:47.200,00:13:50.200,Awesome. How do you go?,UNKNOWN
00:13:50.200,00:13:52.200,I think it is it.,UNKNOWN
00:13:52.200,00:13:53.200,Good.,UNKNOWN
00:13:53.200,00:13:54.200,Yeah.,UNKNOWN
00:13:54.200,00:13:55.200,Good.,UNKNOWN
00:13:55.200,00:13:56.200,Just stable.,UNKNOWN
00:13:56.200,00:13:58.200,Good chance for it.,UNKNOWN
00:13:58.200,00:13:59.200,Awesome. Good job.,UNKNOWN
00:13:59.200,00:14:00.200,Okay.,UNKNOWN
00:14:00.200,00:14:02.200,Should we go to the other side here?,UNKNOWN
00:14:02.200,00:14:03.200,Sure.,UNKNOWN
00:14:17.200,00:14:18.200,How do you go to this?,UNKNOWN
00:14:18.200,00:14:19.200,That's fine.,UNKNOWN
00:14:19.200,00:14:20.200,You're just good.,UNKNOWN
00:14:20.200,00:14:21.200,Yeah.,UNKNOWN
00:14:21.200,00:14:22.200,You have five?,UNKNOWN
00:14:22.200,00:14:23.200,That was awesome.,UNKNOWN
00:14:23.200,00:14:26.200,Thanks for being a good sport.,UNKNOWN
00:14:26.200,00:14:29.200,You guys are great.,UNKNOWN
00:14:29.200,00:14:32.200,Good patient.,UNKNOWN
00:14:32.200,00:14:34.200,Skavla is just too young.,UNKNOWN
00:14:34.200,00:14:35.200,Off to...,UNKNOWN
00:14:35.200,00:14:36.200,Very good day.,UNKNOWN
00:14:36.200,00:14:37.200,Very good.,UNKNOWN
00:14:37.200,00:14:38.200,Very good.,UNKNOWN
00:14:38.200,00:14:40.200,Very keen nurse.,UNKNOWN
00:14:40.200,00:14:41.200,Perfect.,UNKNOWN
00:14:41.200,00:14:43.200,And the oldest nurse.,UNKNOWN
00:14:43.200,00:14:45.200,I'm in the store.,UNKNOWN
00:14:45.200,00:14:46.200,Good morning.,UNKNOWN
00:14:46.200,00:14:49.200,Sorry.,UNKNOWN
00:14:49.200,00:14:52.200,We're going to have to pick it out.,UNKNOWN
00:14:52.200,00:14:54.200,Otherwise it's...,UNKNOWN
00:14:54.200,00:14:56.200,I thought this is going to happen.,UNKNOWN
00:14:56.200,00:14:57.200,It can't happen.,UNKNOWN
00:14:57.200,00:14:59.200,So we need to pick it out.,UNKNOWN
