start_time,end_time,text,speaker
00:03:28.479,00:03:32.399,that you've received is that this is a 25-year-old female reported,UNKNOWN
00:03:32.399,00:03:36.039,intentionally jumped off the third floor of an apartment complex,UNKNOWN
00:03:36.039,00:03:39.039,in the attempt at self-angry.,UNKNOWN
00:03:39.039,00:03:43.519,The paramount report that their patient has severe left leg pain.,UNKNOWN
00:03:43.519,00:03:46.719,There is a large contusion to the left forehead.,UNKNOWN
00:03:46.719,00:03:48.679,There is a left thigh that is contused,UNKNOWN
00:03:48.679,00:03:51.079,and deformed without an open wound.,UNKNOWN
00:03:51.079,00:03:54.039,Press sounds are decreased to the left side.,UNKNOWN
00:03:54.039,00:03:56.000,"And as per by-centers, the patient",UNKNOWN
00:03:56.000,00:03:57.879,"was conscious immediately after the injury,",UNKNOWN
00:03:57.879,00:04:03.000,but lost consciousness and then regained consciousness,UNKNOWN
00:04:03.000,00:04:05.199,some time later.,UNKNOWN
00:04:05.199,00:04:07.280,The initial vital signs are blood pressure.,UNKNOWN
00:04:07.280,00:04:10.159,"At 100 over 60, our rate is 110.",UNKNOWN
00:04:10.159,00:04:12.879,Respite to rate is 24 and shallow.,UNKNOWN
00:04:12.879,00:04:15.280,SPOT is 98%.,UNKNOWN
00:04:15.280,00:04:16.360,GCS is 14.,UNKNOWN
00:04:26.000,00:04:35.360,"Okay, so we have a female patient, 25-year-old,",UNKNOWN
00:04:35.360,00:04:39.600,"as you heard, she jumped over the cliff.",UNKNOWN
00:04:39.600,00:04:45.680,Let's start with the primary assessment.,UNKNOWN
00:04:45.680,00:04:46.680,And...,UNKNOWN
00:04:46.680,00:04:49.720,I have a good 18-year-old left arm.,UNKNOWN
00:04:49.720,00:04:50.720,Thank you.,UNKNOWN
00:04:50.720,00:04:55.920,Can you put a new IV in the right arm?,UNKNOWN
00:04:55.920,00:04:56.920,Sure.,UNKNOWN
00:04:56.920,00:04:58.920,So we have two large IVs.,UNKNOWN
00:04:58.920,00:04:59.920,Yeah.,UNKNOWN
00:04:59.920,00:05:05.560,"Okay, vital is 110, 90 of sad ADA.",UNKNOWN
00:05:05.560,00:05:07.720,"So can we start oxygen, please?",UNKNOWN
00:05:07.720,00:05:09.840,I'm on it.,UNKNOWN
00:05:09.840,00:05:11.840,Thank you.,UNKNOWN
00:05:11.840,00:05:13.840,Blood pressure.,UNKNOWN
00:05:13.840,00:05:15.240,It was 160.,UNKNOWN
00:05:15.240,00:05:19.400,Let's try to get a new blood pressure if possible.,UNKNOWN
00:05:19.400,00:05:21.400,How is the primary survey going?,UNKNOWN
00:05:21.400,00:05:22.400,So...,UNKNOWN
00:05:22.400,00:05:25.000,What are you looking for?,UNKNOWN
00:05:25.000,00:05:26.000,Blood airway?,UNKNOWN
00:05:26.000,00:05:29.879,So are you able to talk seeing the remaining blood in the airway?,UNKNOWN
00:05:29.879,00:05:30.879,Yeah.,UNKNOWN
00:05:30.879,00:05:31.879,Yeah.,UNKNOWN
00:05:31.879,00:05:32.879,Okay.,UNKNOWN
00:05:32.879,00:05:40.279,"If there is any blood, let's try to get the oxygen perfect.",UNKNOWN
00:05:40.279,00:05:43.279,I have chest pain.,UNKNOWN
00:05:43.279,00:05:44.279,I have chest pain.,UNKNOWN
00:05:44.279,00:05:46.279,"So clearly, it's intact and then...",UNKNOWN
00:05:46.279,00:05:50.120,My blood will be pressed on.,UNKNOWN
00:05:50.120,00:05:52.560,The lateral bed sounds.,UNKNOWN
00:05:52.560,00:05:55.560,Okay.,UNKNOWN
00:05:55.560,00:05:57.959,Do we have any blood pressure?,UNKNOWN
00:05:57.959,00:06:02.560,So I took the blood pressure.,UNKNOWN
00:06:02.560,00:06:04.600,I have two lines in.,UNKNOWN
00:06:04.600,00:06:05.920,My cardiac manager is in.,UNKNOWN
00:06:05.920,00:06:06.920,My set is on.,UNKNOWN
00:06:06.920,00:06:09.639,I increased the oxygen and I suctioned him out.,UNKNOWN
00:06:09.639,00:06:12.600,Is there any change in the vitals?,UNKNOWN
00:06:12.600,00:06:17.480,The oxygen seal is going down.,UNKNOWN
00:06:17.480,00:06:19.680,How much oxygen are we giving here?,UNKNOWN
00:06:19.680,00:06:21.600,I'm a 10 meter right now.,UNKNOWN
00:06:21.600,00:06:22.600,Okay.,UNKNOWN
00:06:22.600,00:06:29.280,So we might have to start thinking an alternative airway.,UNKNOWN
00:06:29.280,00:06:30.280,Okay.,UNKNOWN
00:06:30.280,00:06:32.280,81.,UNKNOWN
00:06:32.280,00:06:36.120,The chest sounds were equally good.,UNKNOWN
00:06:36.120,00:06:37.120,Okay.,UNKNOWN
00:06:37.120,00:06:38.120,Okay.,UNKNOWN
00:06:38.120,00:06:40.720,Can you help me to give something to my patient?,UNKNOWN
00:06:40.720,00:06:41.720,Yeah.,UNKNOWN
00:06:41.720,00:06:47.519,I think we can give her a bolus of one liter of saline.,UNKNOWN
00:06:47.519,00:06:57.000,And we have 10 liters.,UNKNOWN
00:06:57.000,00:07:01.839,So let's move the airway to a mask.,UNKNOWN
00:07:01.839,00:07:10.279,Is it already on a mask?,UNKNOWN
00:07:10.279,00:07:12.279,It's already on an oxygen.,UNKNOWN
00:07:12.279,00:07:13.279,Okay.,UNKNOWN
00:07:14.279,00:07:15.279,Okay.,UNKNOWN
00:07:15.279,00:07:17.679,And we have the max of oxygen.,UNKNOWN
00:07:17.679,00:07:21.119,So we might have to integrate the patient.,UNKNOWN
00:07:21.119,00:07:24.639,"If I'm not wrong, I heard that she was having left blood",UNKNOWN
00:07:24.639,00:07:27.119,sounds where the diminished.,UNKNOWN
00:07:27.119,00:07:28.119,Yeah.,UNKNOWN
00:07:28.119,00:07:29.119,Okay.,UNKNOWN
00:07:29.119,00:07:31.359,So we might have a pneumothorics.,UNKNOWN
00:07:31.359,00:07:36.199,"So before intuition, we might want to get a chest of.",UNKNOWN
00:07:36.199,00:07:37.199,What do you guys think?,UNKNOWN
00:07:37.199,00:07:39.199,I think it's a good idea.,UNKNOWN
00:07:39.199,00:07:43.439,"Or like, if I need to do something, the patient is fairly unstable.",UNKNOWN
00:07:43.439,00:07:44.439,Yeah.,UNKNOWN
00:07:44.439,00:07:45.439,For sure.,UNKNOWN
00:07:45.439,00:07:46.439,Yeah.,UNKNOWN
00:07:46.439,00:07:49.920,So is that one liter going on?,UNKNOWN
00:07:49.920,00:07:50.920,Yeah.,UNKNOWN
00:07:50.920,00:07:52.439,The one liter is already on.,UNKNOWN
00:07:52.439,00:07:53.439,Okay.,UNKNOWN
00:07:53.439,00:07:57.480,I think we can call the lab and ask for a negative blood.,UNKNOWN
00:07:57.480,00:07:58.480,Perfect.,UNKNOWN
00:07:58.480,00:07:59.480,For going to prepare.,UNKNOWN
00:07:59.480,00:08:00.480,Okay.,UNKNOWN
00:08:00.480,00:08:01.480,Okay.,UNKNOWN
00:08:01.480,00:08:06.079,And let's start preparing for the chest too.,UNKNOWN
00:08:06.079,00:08:09.680,So before you have the gunner version.,UNKNOWN
00:08:09.680,00:08:12.919,Just to make sure we are in our way for an X-ray?,UNKNOWN
00:08:12.919,00:08:13.919,Yes.,UNKNOWN
00:08:13.919,00:08:15.919,And we're shooting the drone over here.,UNKNOWN
00:08:15.919,00:08:16.919,Yes.,UNKNOWN
00:08:16.919,00:08:17.919,We have portable X-ray.,UNKNOWN
00:08:17.919,00:08:18.919,So good idea.,UNKNOWN
00:08:18.919,00:08:19.919,Thank you.,UNKNOWN
00:08:19.919,00:08:23.919,So you're long as you're trying to get the chest.,UNKNOWN
00:08:23.919,00:08:24.919,We have.,UNKNOWN
00:08:24.919,00:08:25.919,Yes.,UNKNOWN
00:08:25.919,00:08:26.919,Yes.,UNKNOWN
00:08:26.919,00:08:31.919,Let's get a chest to left side.,UNKNOWN
00:08:31.920,00:08:37.360,Do you want me to give something to the patient?,UNKNOWN
00:08:37.360,00:08:38.360,On you.,UNKNOWN
00:08:38.360,00:08:39.360,Yep.,UNKNOWN
00:08:39.360,00:08:43.360,"First of all, the patient's up.",UNKNOWN
00:08:43.360,00:08:44.360,Yeah.,UNKNOWN
00:08:44.360,00:08:52.480,"You're looking for an option, but if he's super drowsy, then just rub it.",UNKNOWN
00:08:52.480,00:08:53.480,Okay.,UNKNOWN
00:08:53.480,00:08:59.360,"So if you're having your stuff, you get your chest to insert it, your landmarks.",UNKNOWN
00:08:59.360,00:09:00.360,Yeah.,UNKNOWN
00:09:00.360,00:09:01.360,Okay.,UNKNOWN
00:09:01.360,00:09:07.360,We also have access to ultrasound.,UNKNOWN
00:09:07.360,00:09:09.360,But side ultrasound.,UNKNOWN
00:09:09.360,00:09:10.360,Okay.,UNKNOWN
00:09:10.360,00:09:11.360,We don't have the plantile.,UNKNOWN
00:09:11.360,00:09:12.360,It's not right now.,UNKNOWN
00:09:12.360,00:09:13.360,Okay.,UNKNOWN
00:09:13.360,00:09:22.360,"While you get that done, do you want me to do something at the same time or ask another",UNKNOWN
00:09:22.360,00:09:24.360,doubt to provide you?,UNKNOWN
00:09:24.360,00:09:27.360,Is your patient's up there?,UNKNOWN
00:09:27.360,00:09:28.360,Yes.,UNKNOWN
00:09:28.360,00:09:31.159,She's not.,UNKNOWN
00:09:31.159,00:09:35.360,So it will be a good idea to start preparing for intuition.,UNKNOWN
00:09:35.360,00:09:37.360,Good to both chest and intuition at the same time.,UNKNOWN
00:09:37.360,00:09:39.360,I've seen that before.,UNKNOWN
00:09:39.360,00:09:40.360,Okay.,UNKNOWN
00:09:40.360,00:09:48.200,So let's prepare everything for the intuition at the same time or the chest tube.,UNKNOWN
00:09:48.200,00:09:49.200,Okay.,UNKNOWN
00:09:49.200,00:09:53.600,"So I, I became an earth, the disabled, twenty-vehition.",UNKNOWN
00:09:53.600,00:09:54.600,Yes.,UNKNOWN
00:09:54.600,00:09:57.519,Very good.,UNKNOWN
00:09:57.519,00:10:01.600,We have still 102 blood pressure.,UNKNOWN
00:10:01.600,00:10:02.600,Is the blood ready?,UNKNOWN
00:10:02.600,00:10:03.600,The blood is ready.,UNKNOWN
00:10:03.600,00:10:04.600,The first unit is running.,UNKNOWN
00:10:04.600,00:10:05.600,Perfect.,UNKNOWN
00:10:05.600,00:10:06.600,Thank you.,UNKNOWN
00:10:06.600,00:10:07.600,Okay.,UNKNOWN
00:10:07.600,00:10:08.600,Oxygen is going up.,UNKNOWN
00:10:08.600,00:10:09.600,Very good.,UNKNOWN
00:10:09.600,00:10:10.600,Okay.,UNKNOWN
00:10:10.600,00:10:11.600,Oxygen is going up.,UNKNOWN
00:10:11.600,00:10:12.600,Very good.,UNKNOWN
00:10:13.600,00:10:19.600,We can continue with the secondary survey.,UNKNOWN
00:10:19.600,00:10:26.600,We can do fast.,UNKNOWN
00:10:26.600,00:10:30.600,We have access to fast for sure.,UNKNOWN
00:10:30.600,00:10:31.600,So we do our fast.,UNKNOWN
00:10:31.600,00:10:32.600,"If we are needed, fast.",UNKNOWN
00:10:32.600,00:10:35.600,"And the same time, we get to the same time.",UNKNOWN
00:10:35.600,00:10:39.600,We have access to the fast for sure.,UNKNOWN
00:10:39.600,00:10:40.600,You are fast.,UNKNOWN
00:10:40.600,00:10:41.600,"If we are needed, fast.",UNKNOWN
00:10:41.600,00:10:43.600,"And the same time, we get to the exact,",UNKNOWN
00:10:43.600,00:10:44.600,extra when we do our chest extra.,UNKNOWN
00:10:44.600,00:10:47.600,We get everything done at the same time.,UNKNOWN
00:10:47.600,00:10:50.600,Let's get the pelvis extra.,UNKNOWN
00:10:50.600,00:10:53.600,"You don't just have to show us broken, but the actual thing is gone.",UNKNOWN
00:10:53.600,00:10:54.600,Awesome.,UNKNOWN
00:10:54.600,00:10:56.600,Thank you.,UNKNOWN
00:10:56.600,00:10:59.600,So I guess this is the second.,UNKNOWN
00:10:59.600,00:11:02.600,So I see some refractures.,UNKNOWN
00:11:02.600,00:11:03.600,Right?,UNKNOWN
00:11:03.600,00:11:04.600,Yes.,UNKNOWN
00:11:04.600,00:11:05.600,Very good.,UNKNOWN
00:11:06.600,00:11:16.600,And now this is the pelvis extra.,UNKNOWN
00:11:16.600,00:11:17.600,This also.,UNKNOWN
00:11:17.600,00:11:18.600,Yes.,UNKNOWN
00:11:18.600,00:11:22.600,All right.,UNKNOWN
00:11:22.600,00:11:25.600,So we don't have a pelvis fracture.,UNKNOWN
00:11:25.600,00:11:26.600,Are we an intra-innocent?,UNKNOWN
00:11:26.600,00:11:28.600,As much as we can.,UNKNOWN
00:11:28.600,00:11:31.600,You want me to give some medication.,UNKNOWN
00:11:31.600,00:11:33.600,There's a pre-definite path.,UNKNOWN
00:11:34.600,00:11:36.600,For intuition.,UNKNOWN
00:11:36.600,00:11:41.600,So let's start with the intuition already.,UNKNOWN
00:11:41.600,00:11:42.600,Okay.,UNKNOWN
00:11:42.600,00:11:45.600,"So our checklist, medication, pre-oxygen,",UNKNOWN
00:11:45.600,00:11:48.600,"all the cubies ready, the ventilator is ready.",UNKNOWN
00:11:48.600,00:11:49.600,Second.,UNKNOWN
00:11:49.600,00:11:51.600,The first is good.,UNKNOWN
00:11:51.600,00:11:52.600,Perfect.,UNKNOWN
00:11:52.600,00:11:54.600,Are you ready to proceed?,UNKNOWN
00:11:54.600,00:11:55.600,Yes.,UNKNOWN
00:11:55.600,00:11:56.600,Okay.,UNKNOWN
00:11:56.600,00:11:58.600,So let's do it.,UNKNOWN
00:12:04.600,00:12:06.600,Okay.,UNKNOWN
00:12:06.600,00:12:10.600,Let's check if the tube is functioning.,UNKNOWN
00:12:10.600,00:12:14.600,Okay.,UNKNOWN
00:12:14.600,00:12:16.600,"Anoscultation, please.",UNKNOWN
00:12:16.600,00:12:17.600,The chest.,UNKNOWN
00:12:17.600,00:12:20.600,See if we have...,UNKNOWN
00:12:20.600,00:12:29.600,We're looking for an ambulance.,UNKNOWN
00:12:29.600,00:12:32.600,So are we going to be able to manage the suspicion here on our own?,UNKNOWN
00:12:32.600,00:12:33.600,All right.,UNKNOWN
00:12:33.600,00:12:37.600,"Now that the patient is more stable and the airway is protected,",UNKNOWN
00:12:37.600,00:12:44.600,we can think about transporting the patient to the nearest center.,UNKNOWN
00:12:44.600,00:12:47.600,So let's activate the code for the referral.,UNKNOWN
00:12:47.600,00:12:50.600,Okay.,UNKNOWN
00:12:50.600,00:12:53.600,What else could you do when you need to use the list?,UNKNOWN
00:12:53.600,00:12:56.600,The list of six.,UNKNOWN
00:12:56.600,00:12:57.600,Okay.,UNKNOWN
00:12:57.600,00:13:00.600,The blood is on the way.,UNKNOWN
00:13:00.600,00:13:02.600,"Sir, you guys are hurt?",UNKNOWN
00:13:02.600,00:13:03.600,Yes.,UNKNOWN
00:13:03.600,00:13:05.600,How do you go?,UNKNOWN
00:13:05.600,00:13:07.600,I think this end.,UNKNOWN
00:13:07.600,00:13:08.600,Good?,UNKNOWN
00:13:08.600,00:13:09.600,Yeah.,UNKNOWN
00:13:09.600,00:13:10.600,Yeah.,UNKNOWN
00:13:10.600,00:13:11.600,Good.,UNKNOWN
00:13:11.600,00:13:12.600,She's stable.,UNKNOWN
00:13:12.600,00:13:13.600,Stable enough.,UNKNOWN
00:13:13.600,00:13:14.600,The transfer.,UNKNOWN
00:13:14.600,00:13:15.600,Awesome.,UNKNOWN
00:13:15.600,00:13:16.600,Good job.,UNKNOWN
00:13:16.600,00:13:17.600,Okay.,UNKNOWN
00:13:17.600,00:13:18.600,Should we come outside here?,UNKNOWN
00:13:18.600,00:13:19.600,Sure.,UNKNOWN
00:13:19.600,00:13:22.600,You've got me didn't help you.,UNKNOWN
00:13:31.600,00:13:32.600,"How do you go, guys?",UNKNOWN
00:13:32.600,00:13:33.600,That's fine.,UNKNOWN
00:13:33.600,00:13:34.600,You're just good.,UNKNOWN
00:13:34.600,00:13:35.600,Yeah.,UNKNOWN
00:13:35.600,00:13:36.600,That was awesome.,UNKNOWN
00:13:36.600,00:13:37.600,Yeah.,UNKNOWN
00:13:37.600,00:13:38.600,Awesome.,UNKNOWN
00:13:38.600,00:13:40.600,Thanks for your good sport.,UNKNOWN
00:13:40.600,00:13:42.600,Is it great?,UNKNOWN
00:13:42.600,00:13:43.600,Yeah.,UNKNOWN
00:13:43.600,00:13:45.600,Get the patient.,UNKNOWN
00:13:45.600,00:13:46.600,Stay wise.,UNKNOWN
00:13:46.600,00:13:47.600,Just to you then.,UNKNOWN
00:13:47.600,00:13:48.600,Off to...,UNKNOWN
00:13:48.600,00:13:49.600,Better good team.,UNKNOWN
00:13:49.600,00:13:50.600,"Yeah, very good.",UNKNOWN
00:13:50.600,00:13:51.600,Yes.,UNKNOWN
00:13:51.600,00:13:52.600,Very good.,UNKNOWN
00:13:52.600,00:13:53.600,Yes.,UNKNOWN
00:13:53.600,00:13:54.600,Very good.,UNKNOWN
00:13:54.600,00:13:55.600,You know the first case.,UNKNOWN
00:13:55.600,00:13:56.600,Perfect.,UNKNOWN
00:13:56.600,00:13:57.600,"I'm the oldest, Morrison.",UNKNOWN
00:13:57.600,00:13:59.600,I'm going to stop.,UNKNOWN
00:13:59.600,00:14:00.600,Good morning.,UNKNOWN
00:14:00.600,00:14:01.600,Sorry.,UNKNOWN
00:14:01.600,00:14:04.600,You're going to have to take it home.,UNKNOWN
00:14:04.600,00:14:05.600,Sorry.,UNKNOWN
00:14:05.600,00:14:06.600,You're going to have to take it home.,UNKNOWN
